#z(m) u(m/s) V(1/s) T(K) rho(kg/m3) N2 H H2 O OH O2 H2O2 H2O HO2 CO CH3 CH2O CO2 CH4 C2H2 C2H4 CH2CO C2H6
0.007388997395833333 2.9100829801099595 0.0 1235.5412743501056 0.27245323216700856 0.7142227698102054 2.7623009950409284e-05 0.0011814905438504875 5.523614201331492e-05 0.0002612303068902468 0.14321676823021431 7.1756852384418876e-06 0.03832481811759033 0.0005082492380347633 0.04708349321134922 0.0008027912805324735 0.0015728883715876055 0.018540472878018074 0.001358653876045773 0.0013349516758383033 0.02878053471579548 0.0005203609619286748 0.002200491946005985
0.007389729817708333 2.923474224019731 0.0 1240.977223441649 0.2712052349531526 0.7142622956702445 2.8420177978338365e-05 0.0011842096334996235 5.737036829538416e-05 0.00026794177962725105 0.14263404820035738 7.099062070047354e-06 0.03856058867946024 0.0005059810508311548 0.047453748981425396 0.0008102681380751972 0.0015695502650575073 0.018737861661428126 0.0013601977227837762 0.001348817462906718 0.028508461790326237 0.0005239432959136437 0.002179196060805795
0.007390462239583333 2.9368414838270525 0.0 1246.4010971494743 0.26997082347501417 0.7143022739435959 2.9231506123225184e-05 0.0011869107906955498 5.9567621014396964e-05 0.00027479231230812857 0.14205015752475214 7.021350293166643e-06 0.03879633476343858 0.0005036054330756706 0.04782435886563167 0.0008175840473019821 0.0015660711768236226 0.018936491822932285 0.0013615358750122776 0.0013627486361950823 0.02823645281404198 0.0005274462891773833 0.0021574152286698263
0.007391194661458333 2.950183781241644 0.0 1251.8125250784085 0.26874987207417667 0.714342695322283 3.0056973548498143e-05 0.0011895934343591902 6.182889053907597e-05 0.00028178370562630925 0.14146513922245513 6.942600302137432e-06 0.039032037890573384 0.0005011238759391809 0.048195276133523174 0.0008247338616554406 0.0015624517099148154 0.019136360538489085 0.001362666590051376 0.0013767425905967525 0.02796453185599327 0.0005308670986480538 0.002135167706581315
0.007391927083333333 2.963500143579011 0.0 1257.2111403492347 0.26754225591030784 0.7143835503431201 3.089655278589245e-05 0.0011922569741286307 6.415515577904656e-05 0.0002889177552179941 0.14087903689062145 6.862863584445669e-06 0.0392676794318652 0.000498537971125501 0.04856645336796541 0.0008317126039810131 0.0015586924285670655 0.019337464818947124 0.0013635882442475317 0.0013907965455109941 0.027692723079269444 0.0005342028991470658 0.0021124720752113842
0.007392659505208333 2.976789603837633 0.0 1262.5965796066498 0.2663478509805216 0.7144248293944699 3.1750209825856735e-05 0.0011949008106615045 6.654738402366657e-05 0.00029619625169896764 0.14029189468774558 6.78219267742168e-06 0.0395032406144441 0.0004958494080316464 0.04893784248419466 0.0008385154716642872 0.0015547938624872568 0.01953980150999338 0.0013642993353302272 0.0014049075384149547 0.027421050749964447 0.000537450887575748 0.0020893472078673332
0.007393391927083333 2.9900512007808207 0.0 1267.9684830282145 0.26516653413692126 0.7144665227230872 3.2617904214233575e-05 0.0011975243359564 6.900653085322242e-05 0.00030362098069173057 0.13970375731595508 6.700641120935462e-06 0.039738702527964104 0.0004930599707444149 0.04930939474991318 0.000845137841308752 0.0015507565113539274 0.019743367292188268 0.0013647984846185022 0.001419072418501119 0.027149539246018876 0.0005406082872266596 0.002065812239349773
0.007394124348958333 3.003283979023719 0.0 1273.326494334536 0.26399818310235823 0.714508620441035 3.34995891546164e-05 0.0012001269336930622 7.15335401228215e-05 0.00031119372283720993 0.13911467000239872 6.618263406070645e-06 0.03997404613120636 0.0004901715348830432 0.049681060806381384 0.0008515752729602324 0.001546580849530463 0.01994815868108493 0.0013650844390742732 0.0014332878404096428 0.02687821306587645 0.0005436723522103766 0.0020418865347968987
0.007394856770833333 3.016486989125868 0.0 1278.6702608008702 0.2628426764844592 0.714551112532664 3.439521161579615e-05 0.0012027079795911145 7.412934401888453e-05 0.00031891625378541844 0.13852467847977523 6.535114919779248e-06 0.04020925225888229 0.00048718606429771865 0.05005279069046589 0.0008578235138857924 0.001542267330965009 0.020154172027430133 0.0013651560731996345 0.001447550258086484 0.026607096836894183 0.0005466403719873389 0.0020175896585917725
0.007395589192708333 3.0296592876895496 0.0 1283.9994332703063 0.26169989378797687 0.7145939888616433 3.530471244372456e-05 0.0012052668417869455 7.679486318770654e-05 0.00032679034415957414 0.13793382896605083 6.451251885543076e-06 0.040444301628627354 0.00048410560763376527 0.050424533857600096 0.000863878501916236 0.00153781639425036 0.020361403517444088 0.0013650123907756498 0.001461855918799649 0.026336215323447543 0.0005495096759931379 0.00199294134340583
0.007396321614583333 3.04279993746418 0.0 1289.3136661686463 0.2605697154255258 0.7146372391780307 3.622802647743908e-05 0.0012078028812283952 7.953100693511925e-05 0.0003348177594883746 0.13734216814341793 6.366731300091726e-06 0.04067917484817624 0.00048093229477132887 0.05079623920561061 0.0008697363683625289 0.0015332284678161731 0.020569849173176273 0.0013646525264404108 0.001476200857347177 0.02606559343467357 0.0005522776383444552 0.0019679614594490316
0.007397054036458333 3.05590800745678 0.0 1294.6126175210595 0.25945202272677137 0.7146808531253744 3.7165082668414155e-05 0.0012103154520867881 8.233867349584973e-05 0.00034300026010131667 0.13674974313654925 6.281610866251888e-06 0.040913852422709986 0.0004776683331503843 0.05116785509936119 0.0008753934405174441 0.0015285039752251457 0.020779504852934425 0.0013640757471044423 0.0014905808904916286 0.025795256231797237 0.0005549416826117584 0.0019426699839941565
0.007397786458333333 3.0689825730486047 0.0 1299.8959489705521 0.2583466979461422 0.7147248202478335 3.811580420282731e-05 0.001212803902185847 8.521875037073692e-05 0.0003513396009821893 0.1361566014902049 6.1959489220276095e-06 0.04114831476236532 0.00047431600399087167 0.05153932939616285 0.0008808462437545911 0.0015236433405442363 0.02099036625178371 0.001363281453201793 0.0015049916116568441 0.025525228934988594 0.0005574992866438087 0.0019170869712396964
0.007398518880208333 3.0820227161178146 0.0 1305.1633257982567 0.25725362426914383 0.7147691299973076 3.908010862625317e-05 0.001215267573446951 8.817211472954055e-05 0.0003598375315761164 0.13556279114625056 6.109804366036336e-06 0.041382542189896745 0.0004708776584177443 0.051910609471897705 0.0008860915032376513 0.0015186469937616455 0.021202428902113025 0.0013622691797754315 0.0015194283859235758 0.025255536929700985 0.0005599479874280691 0.0018912325225726894
0.007399251302083333 3.095027525168053 0.0 1310.4144169455108 0.25617268581735053 0.7148137717405683 4.005790797032566e-05 0.0012177058023501637 9.119963387665981e-05 0.0003684957955458052 0.13496836042014929 6.02323657945053e-06 0.04161651494848129 0.00046735571350067556 0.05228164224780139 0.0008911261452531832 0.0015135153762200642 0.021415688174265535 0.0013610385973958248 0.0015338863453612172 0.024986205772443166 0.0005622853859702202 0.0018651267572896515
0.007399983723958333 3.1079960954626955 0.0 1315.6488950376581 0.2551037676521577 0.7148587347663802 4.104910888093744e-05 0.001220117920410419 9.430216577667705e-05 0.0003773161304729503 0.13437335797698752 5.936305344619512e-06 0.041850213209656394 0.00046375264821813396 0.052652374217848234 0.0008959472981807539 0.0015082489460366934 0.02163013927723024 0.001359589512911846 0.0015483603847333115 0.024717261195941316 0.0005645091521751975 0.0018387897838305356
0.007400716145833333 3.1209275291644647 0.0 1320.866436409481 0.254046755777379 0.7149040082926039 4.205361274757526e-05 0.0012225032546682032 9.748055963625507e-05 0.0003863002675010572 0.13377783280710046 5.8490707605705075e-06 0.0420836170813811 0.0004600709993554847 0.05302275147668158 0.0009005522931144242 0.0015028481834807067 0.02184577725939172 0.0013579218700334 0.0015628451576147285 0.02444872911364945 0.0005666170297114835 0.001812241671577385
0.007401448567708333 3.133820935480008 0.0 1326.066721132134 0.2530015371407702 0.7149495814732733 4.307131583341996e-05 0.0012248611281940262 0.00010073565653855139 0.00039544993091627704 0.13318183420135976 5.761593155611587e-06 0.042316706616210495 0.0004563133573467298 0.05339271974803071 0.0009049386641497706 0.0014973135962791837 0.022062597009335053 0.0013560357497454166 0.0015773350729583928 0.02418063562357048 0.0005686068408398157 0.0017855024232661047
0.007402180989583333 3.146675430809064 0.0 1331.2494330414333 0.251967999634569 0.7149954434056353 4.4102109405872225e-05 0.0012271908606059651 0.00010406829012597204 0.0004047668376631867 0.13258541172618893 5.673932997282045e-06 0.04254946181957405 0.00045248236206943724 0.05376222441355541 0.0009091041483506884 0.0014916457248230716 0.022280593256702928 0.0013539313705531143 0.0015918242921492034 0.02391300701135254 0.0005704764911870114 0.0017585919480564824
0.007402913411458333 3.159490138897625 0.0 1336.4142597673233 0.2509460320951313 0.7150415831371486 4.514587986719446e-05 0.0012294917685994747 0.00010747928732677006 0.00041425269679280037 0.1319886151983709 5.586150799917646e-06 0.04278186265814784 0.0004485806986023491 0.05413121054205836 0.0009130466854101692 0.0014858451472454558 0.02249976057310221 0.0013516090885586605 0.0016063067265822827 0.0236458697526291 0.0005722239744452898 0.0017315300353023795
0.007403645833333332 3.1722641909946216 0.0 1341.5608927643195 0.2499355243017517 0.7150879896724293 4.620250888499113e-05 0.0012317631664886869 0.00011096946912070685 0.00042390920884045126 0.13139149465971264 5.498307030118864e-06 0.04301388906831075 0.00044461109295509916 0.05449962291900513 0.0009167644170191513 0.001479912484345293 0.022720093373056836 0.0013490693973696268 0.001620776035801932 0.02337925051457435 0.0005738473769772583 0.001704336329060815
0.0074043782552083316 3.1849967260115735 0.0 1346.6890273427464 0.2489363669747462 0.715134651980138 4.727187352228711e-05 0.0012340043667583506 0.00011453965133876285 0.00043373806513162 0.13079410035162706 5.410462010428936e-06 0.0432455209646768 0.00044057630777936404 0.054867406076294166 0.00092025568595736 0.0014738484043307918 0.022941585915005756 0.001346312927839843 0.0016352256262367546 0.023113176156646983 0.0005753448823066834 0.0016770303033752972
0.007405110677083332 3.197686890684441 0.0 1351.7983627004835 0.24794845177288638 0.7151815589998018 4.8353846366976906e-05 0.0012362146806255327 0.00011819064549160829 0.00044374094701400376 0.13019648268970122 5.322675821547624e-06 0.0434767382486912 0.0004364791380707645 0.055234504322213426 0.0009235190349197673 0.0014676536273579158 0.023164232302340982 0.0013433404476435415 0.001649648650564903 0.022847673730503035 0.0005767147754752033 0.0016496312383661015
0.007405843098958332 3.2103338397371104 0.0 1356.8886019550148 0.24697167129026001 0.7152286996485612 4.9448295660463964e-05 0.0012383934186101957 0.00012192325962141533 0.00045391952501465155 0.1295986922383083 5.235008203421127e-06 0.043707520817282554 0.00043232240687067865 0.055600861771527205 0.0009265532050920787 0.0014613289298407509 0.023388026484484663 0.0013401528606838814 0.0016640380077421084 0.022582770479057084 0.0005779554472453725 0.001622158197156662
0.007406575520833332 3.22293673604592 0.0 1361.9594521755555 0.24600591905262734 0.7152760628278387 5.0555085425339464e-05 0.0012405398911137483 0.00012573829917145066 0.0004642754579213874 0.12900077968531976 5.147518455562706e-06 0.04393784857156315 0.00042810896097703115 0.05596642237563723 0.0009293571344883086 0.0014548751485119727 0.023612962258004112 0.0013367512063371771 0.0016783863437233525 0.022318493834674512 0.0005790653981307694 0.0015946300036622416
0.007407307942708332 3.2354947508043677 0.0 1367.0106244149545 0.24505108951335777 0.7153236374299206 5.167407559195778e-05 0.0012426534090046065 0.00012963656786771688 0.00047481039178794913 0.12840279581698097 5.060265336972091e-06 0.04416770142556585 0.0004238416666730886 0.05633112995275755 0.000931929956063112 0.001448293184213375 0.023839033267760414 0.001333136658534436 0.0016926860529067728 0.022054871416484798 0.0005800432422343567 0.001567065221264585
0.007408040364583332 3.248007063687417 0.0 1372.0418337411372 0.2441070780490095 0.7153714123444453 5.2805122123811924e-05 0.0012447332842098298 0.00013361886860690193 0.000485525958862823 0.12780479149300272 4.973306966030243e-06 0.04439705931500993 0.00041952340548310547 0.05669492821804999 0.0009342709956112103 0.0014415840053980569 0.024066233008089803 0.001329310524682011 0.001706929280326309 0.021791931026804587 0.000580887710876911 0.0015394821323929104
0.007408772786458332 3.2604728630146584 0.0 1377.0527992678321 0.24317378095461878 0.7154193764647956 5.394807714162696e-05 0.0012467788303118486 0.00013768600434483982 0.000496423776442054 0.1272068176219213 4.88670072075444e-06 0.04462590220608692 0.0004151570699635616 0.05705776081366603 0.0009363797694658363 0.0014347486513277363 0.024294554824015838 0.0013252742444234166 0.0017211079246169927 0.0215297006466641 0.00058159765599808 0.0015118987190290533
0.007409505208333332 3.2728913459116447 0.0 1382.0432441843204 0.24225109543876222 0.7154675186943843 5.510278904611633e-05 0.0012487893631493116 0.00014183877897969908 0.0005075054456467056 0.12660892513677752 4.800503139803869e-06 0.04485421010425748 0.00041074555953859147 0.05741957133864331 0.0009382559820077264 0.001427788234950602 0.02452399191249061 0.0013210293882446092 0.0017352136417740306 0.021268208430433137 0.0005821720533134863 0.0014843326441518132
0.007410237630208332 3.285261718468711 0.0 1387.0128957839636 0.24133891961844794 0.7155158279528332 5.62691026393657e-05 0.0012507642014210531 0.00014607799822416247 0.0005187725501260001 0.12601116497116122 4.714769824628958e-06 0.04508196306305111 0.0004062917763880345 0.057780303378607026 0.0009398995229957927 0.001420703945447076 0.024754537323663527 0.0013165776559252481 0.0017492378497238686 0.021007482699545638 0.0005826100052122836 0.0014568012341329454
0.007410970052083332 3.297583195896647 0.0 1391.961485491265 0.2404371525138881 0.7155642931820364 5.744685924483048e-05 0.0012527026672921966 0.00015040447046094782 0.0005302266546875395 0.12541358803566477 4.62955534315823e-06 0.04530914119286006 0.0004017986213963687 0.05813990053522874 0.0009413104647301991 0.0014134970504329344 0.02498618396217641 0.0013119208748387072 0.0017631717337222728 0.02074755193532464 0.0005829107433806673 0.0014293214620947168
0.007411702473958332 3.3098550026785305 0.0 1396.888748887237 0.23954569404320306 0.7156129033521057 5.863589682594972e-05 0.001254604087001378 0.00015481900757613787 0.00054186930385635 0.12481624519478583 4.544913135414441e-06 0.045535724669719266 0.0003972689901705848 0.05849830645539752 0.0009424890590581827 0.0014061688978113172 0.025218924588483696 0.0013070609981038267 0.0017770062525911312 0.020488444770912224 0.0005830736311380363 0.00140190993223649
0.007412434895833332 3.3220763727171736 0.0 1401.794425732855 0.2386644450170998 0.7156616474671926 5.98360501033972e-05 0.0012564677914681046 0.00015932242576494627 0.0005537020203648377 0.1242191872443159 4.460895421447422e-06 0.045761693744064295 0.0003927057691348465 0.05885546486006118 0.0009434357342325751 0.0013987209172672632 0.02545275182019678 0.0013020001025916379 0.0017907321458021943 0.020230189982311384 0.0005830981654737982 0.0013745828651354447
0.007413167317708332 3.3342465494775677 0.0 1406.6782599903954 0.2377933071335622 0.7157105145711833 6.104715067100406e-05 0.0012582931168992476 0.0001639155463047317 0.0005657263035760743 0.12362246488924754 4.3775531119640515e-06 0.045987028749459195 0.00038811183170954185 0.05921131957269772 0.0009441510916326108 0.001391154621400544 0.02568765813345183 0.0012967403867905195 0.0018043399414123698 0.0199728164785497 0.0005829839787741804 0.0013473560840242807
0.007413899739583332 3.3463647861238295 0.0 1411.5399998424691 0.23693218297258953 0.7157594937532629 6.22690271104007e-05 0.0012600794053936812 0.00016859919629029244 0.00057794362784314 0.12302612872222926 4.294935722026382e-06 0.04621171011128668 0.00038349003458206925 0.059565814547380434 0.0009446359023562574 0.0013834716064946614 0.025923635864300295 0.001291284168533463 0.0018178199648514481 0.019716353290976735 0.0005827308402298573 0.0013202450020465485
0.007414632161458332 3.3584303456501026 0.0 1416.3793977085852 0.23608097599101277 0.7158085741533456 6.350150510443609e-05 0.0012618260055440777 0.0001733742093267161 0.0005903554408075602 0.12243022920259362 4.213091288177162e-06 0.046435718355392605 0.00037884321407641883 0.0599188938964027 0.0009448911036929623 0.0013756735529219862 0.026160677210121833 0.00128563388259136 0.001831162348559358 0.019460829561709744 0.0005823386569167113 0.0012932646104881732
0.007415364583333332 3.370442501005051 0.0 1421.1962102590937 0.23523959051741092 0.715857744967367 6.474440754944335e-05 0.0012635322730349132 0.0001782414261753329 0.0006029631616401589 0.1218348166359799 4.132066289337824e-06 0.046659034116677725 0.0003741741826283031 0.060270501917431975 0.0009449177954853973 0.0013677622251870476 0.026398774231059283 0.001279792078136439 0.001844357042466164 0.01920627453124437 0.0005818074745435999 0.0012664294679817134
0.007416097005208332 3.382400535209464 0.0 1425.9901984263777 0.23440793174715174 0.7159069954524366 6.599755466642614e-05 0.0012651975712356996 0.00018320169534860852 0.0006157681792279153 0.1212399411545688 4.051905571807548e-06 0.04688163814762891 0.00036948572537225425 0.06062058312016492 0.0009447172363884753 0.0013597394716119854 0.026637918851475626 0.001273761416080176 0.001857393825304154 0.01895271752524935 0.0005811374778625919 0.0012397536906779806
0.007416829427083332 3.394303741466708 0.0 1430.7611274131914 0.23358590573756854 0.7159563149318477 6.726076411124822e-05 0.0012668212717885366 0.000188255873650125 0.0006287718503106748 0.12064565269794325 3.9726522786735055e-06 0.04710351132678278 0.0003647805968467576 0.06096908225245967 0.0009442908400336352 0.0013516072236701069 0.026878102861433 0.0012675446662902372 0.0018702623167374394 0.0187001879405662 0.0005803289907387537 0.0012132509433777966
0.007417561848958332 3.4061514232656718 0.0 1435.5087666980553 0.2327734194032901 0.7160056927999422 6.853385108391117e-05 0.001268402755189045 0.00019340482665612164 0.0006419754975717882 0.12005200099458525 3.8943477839217035e-06 0.04732463466711467 0.00036006151782310406 0.0613159443259236 0.0009436401711061243 0.0013433674949753444 0.02711931791819388 0.0012611447046911813 0.0018829519902906497 0.01844871523043715 0.0005793824758781938 0.00118693443161492
0.007418294270833332 3.4179428944760306 0.0 1440.2328900376508 0.2319703805117261 0.7160551185268286 6.981662843700926e-05 0.0012699414113598033 0.00019864942913540512 0.0006553804076869811 0.11945903554401542 3.817031631515432e-06 0.04754498932434588 0.00035533117226324833 0.06166111464093846 0.0009427669413427632 0.0013350223799371622 0.02736155554774486 0.0012545645102538582 0.0018954521870544424 0.01819832888898613 0.0005782985342146992 0.001160816894679489
0.007419026692708332 3.4296774794355884 0.0 1444.9332754661714 0.2311766976787162 0.7161045816629518 7.110890678345052e-05 0.0012714366402154086 0.00020399056540478284 0.0006689878293359408 0.11886680559957762 3.7407414796840505e-06 0.04776455660516239 0.00035059220441153256 0.062004538811107866 0.0009416730054574437 0.0013265740520921189 0.02760480714634343 0.0012478071618786135 0.0019077521301418194 0.01794905843498001 0.0005770779039569129 0.0011349105995697483
0.007419759114583332 3.4413545130296472 0.0 1449.6097052916177 0.23039228036434053 0.7161540718435128 7.241049460353427e-05 0.0012728878522183286 0.00020942912961752533 0.0006827989711812932 0.11827536015186883 3.665513050639099e-06 0.04798331797533842 0.0003458472160246917 0.0623461627871152 0.0009403603570013993 0.0013180247621248416 0.02784906398208833 0.0012408758351775745 0.0019198409398655698 0.017700933394898612 0.000575721459299592 0.0011092273358583044
0.007420491536458332 3.4529733407622825 0.0 1454.2619660890452 0.22961703886888987 0.7162035787927385 7.372119835147189e-05 0.0012742944689247313 0.00021496602598271438 0.0006968149998197883 0.11768474791280992 3.591380085907585e-06 0.04820125506775805 0.00034109876374409446 0.06268593287998278 0.0009388311241650849 0.0013093768355925937 0.028094317196514163 0.001233773799161465 0.0019317076496036187 0.017453983285343932 0.0005742302088040396 0.0010837784114577365
0.007421223958333332 3.4645333188195453 0.0 1458.8898486907904 0.22885088432898795 0.7162530923279988 7.504082256143662e-05 0.0012756559235195116 0.00022060216891368688 0.0007110370377106527 0.11709501730035106 3.5183743074439653e-06 0.048418349690328794 0.00033634935661369214 0.06302379578372642 0.0009370875655283133 0.0013006326703689092 0.02834055780621099 0.0012265044128365258 0.0019433412223156794 0.017208237594820718 0.0005726052934543129 0.0010585746492690314
0.007421956380208332 3.476033814124641 0.0 1463.4931481737349 0.22809372871385877 0.7163026023637721 7.636916995322287e-05 0.0012769716613397696 0.00022633848310413254 0.000725466161086174 0.11650621642380166 3.446525384653078e-06 0.04863458383378047 0.0003316014537466507 0.06335969859740193 0.0009351320657651217 0.001291794733822948 0.028587776704469874 0.0012190711217172701 0.001954730567671363 0.016963725764921864 0.0005708479843972651 0.0010336263846950394
0.007422688802083332 3.4874742043851548 0.0 1468.0716638436772 0.227345484821724 0.7163520989154591 7.770604153759088e-05 0.001278241140386028 0.0002321759035307438 0.0007401033978496706 0.11591839306977264 3.375860907426237e-06 0.04884993967934335 0.0003268574621431379 0.0636935888465432 0.0009329671313096703 0.0012828655597522487 0.02883596466295508 0.0012114774542609068 0.001965864559746846 0.016720477170953704 0.0005689596803758626 0.0010089434639999498
