z (m),u (m/s),V (1/s),T (K),rho (kg/m3),N2,H,H2,O,OH,O2,H2O2,H2O,HO2,CO,CH3,CH2O,CO2,CH4,C2H2,C2H4,CH2CO,C2H6,C,CH,HCO,TXCH2,SXCH2,C2H3,C2H5,HCCO,CH3CHO,CH2CHO,C2H5O
0.350335693359375,3.019643957398526,0.0,1761.4696585741608,0.19285673839856374,0.7298056647845562,0.00019147904516515145,0.0003684559564688194,0.003370865830867744,0.004254867210602761,0.06749345470029029,2.0345364875890585e-06,0.05875831144009706,7.3747925554526e-06,0.04099548356820011,5.957529707368939e-07,1.3923237183485236e-06,0.09474472506528007,2.1265628571186942e-06,8.461500730489795e-07,1.2360330858066322e-06,3.6159884579524715e-07,3.6012616942088504e-10,3.1294442129528067e-09,1.1907790672218409e-08,3.574485213279688e-07,7.536430568798905e-08,7.261009568981647e-09,6.133977291914739e-08,1.3210450055486578e-09,1.4782803995576845e-07,4.4649993842398465e-09,5.4222787467121184e-08,4.020576816213576e-14
0.35033874511718743,3.021990601741938,0.0,1763.1548221619792,0.19270698076067067,0.729779791603556,0.00019182571126162332,0.0003669152629741183,0.003381465724306271,0.004271896865733991,0.06725785692206655,2.029022331865116e-06,0.05875220110301603,7.3093065818297896e-06,0.04064781071753569,5.260601692246561e-07,1.2179515477216557e-06,0.09533453731603729,1.8996376443856598e-06,7.242204905829486e-07,1.0469252209234886e-06,3.0931360397199927e-07,2.8208665685885076e-10,2.7442975657517135e-09,1.0387223476399242e-08,3.2126124582718953e-07,6.546425359810407e-08,6.375140193034019e-09,5.2175849192924186e-08,1.1089544404289857e-09,1.2710157334153934e-07,3.5665339097765218e-09,4.5868734797553795e-08,3.3695356042129786e-14
0.35034179687499994,3.024318728818928,0.0,1764.8273044573643,0.1925586345114613,0.7297538898205986,0.00019214206782948193,0.00036545764608879316,0.0033913264056714687,0.004288444161823654,0.06702755310254414,2.0233227757412532e-06,0.05874543687073359,7.246377832477589e-06,0.04030488152184155,4.64611596891543e-07,1.065532234441816e-06,0.09591604196529668,1.6964484863171277e-06,6.195298816522223e-07,8.86336391730053e-07,2.644214252932392e-07,2.2100119360342688e-10,2.4052810403222847e-09,9.058191764694149e-09,2.8959303254857626e-07,5.6858265101863706e-08,5.597351169623175e-09,4.4356463075035653e-08,9.305497861790228e-10,1.0921228040697495e-07,2.846736964889499e-09,3.877776904645858e-08,2.822546992999633e-14
0.3503479003906249,3.0289214509422746,0.0,1768.1348480525362,0.19226602412143895,0.7297021106697202,0.00019268624050786662,0.0003627801221963731,0.0034089216978894386,0.004320131869100666,0.06658251545765372,2.011413864263671e-06,0.058730155260697296,7.1274408908749135e-06,0.03963351904851503,3.635172553855473e-07,8.183352249694757e-07,0.097053780644084,1.3541519954124073e-06,4.547202394159398e-07,6.379587262780964e-07,1.9377274745209953e-07,1.3830414956066802e-10,1.8501350957782754e-09,6.9052738004258574e-09,2.381203441072841e-07,4.303165899866906e-08,4.3277258017290674e-09,3.217226232473674e-08,6.586399555175114e-10,8.081753086354428e-08,1.835601731966623e-09,2.7821201417414795e-08,1.9900885401964365e-14
0.3503509521484374,3.031196806609858,0.0,1769.7705575611508,0.19212170040523713,0.7296762454967523,0.00019291687376858869,0.0003615466929901847,0.0034167627596328708,0.004335341563569938,0.06636699687751962,2.0052404981297524e-06,0.058721815751513216,7.070711792301578e-06,0.03930459839816582,3.213144652436942e-07,7.164378454653379e-07,0.0976109716742901,1.2084658720796417e-06,3.8859359113276253e-07,5.3975081583376e-07,1.6543219704090687e-07,1.0890001237566132e-10,1.619901605377067e-09,6.0199829337792726e-09,2.168388332729403e-07,3.738312505927478e-08,3.8012954757076695e-09,2.7324180869265975e-08,5.525030155346291e-10,6.935498765002566e-08,1.466345489435619e-09,2.349465497949814e-08,1.6660850964475773e-14
0.35035400390624993,3.0334552569079203,0.0,1771.3942674683533,0.191978663084823,0.7296504396669596,0.00019312057764015687,0.0003603803025106452,0.0034239879276790836,0.00435013628631722,0.06615611297714398,1.9989327702373764e-06,0.05871306666062199,7.015667780390685e-06,0.03898030888039238,2.8406875035094216e-07,6.273557097273134e-07,0.0981601680659937,1.078191547938606e-06,3.31924655482739e-07,4.564593690671137e-07,1.4115869263204065e-07,8.578461424841422e-11,1.417801725435992e-09,5.2473331941313125e-09,1.9818569741985878e-07,3.247628192423469e-08,3.3391774350009023e-09,2.3194607506976646e-08,4.63291720170063e-10,5.9484807045526195e-08,1.1707424864868202e-09,1.9829931323973897e-08,1.394207988721081e-14
0.35036010742187496,3.0379229956887515,0.0,1774.6061306464808,0.19169632856898014,0.7295990968887278,0.00019344950561598528,0.0003582386010001176,0.003436667445685505,0.004378512307119905,0.06574800098090412,1.985951609159849e-06,0.05869450825441839,6.910213240578417e-06,0.038345819088117496,2.2269508881947822e-07,4.828046755196009e-07,0.09923429612839973,8.591700689294305e-07,2.429713886645858e-07,3.278798339534347e-07,1.0310186212363242e-07,5.422501638928399e-11,1.0881833318655371e-09,3.998314375350507e-09,1.677681093639933e-07,2.4599306064800157e-08,2.584908346877613e-09,1.67771672048438e-08,3.2744210533093917e-10,4.387429320382675e-08,7.556133902067921e-10,1.4184675930101071e-08,9.810798402656496e-15
0.3503662109375,3.0423271222322112,0.0,1777.77197425635,0.19141882557373502,0.7295481489727366,0.00019368040062794025,0.00035632222491062025,0.0034472112691324645,0.004405406297955028,0.06535655439475094,1.9725616494986564e-06,0.058674913317238765,6.8098300021727505e-06,0.03772919966449896,1.7475759928847217e-07,3.7202908774257764e-07,0.10027783773760413,6.841124374387723e-07,1.776914185738324e-07,2.3539870868644932e-07,7.521133275098427e-08,3.45532371752968e-11,8.348182754703559e-10,3.047737399608022e-09,1.442513413132173e-07,1.8650210264735657e-08,2.002880539767188e-09,1.212452213482538e-08,2.3136994926422487e-10,3.23249475731553e-08,4.891768461584168e-10,1.0136752951318152e-08,6.900731235713549e-15
0.3503692626953125,3.0445057863288367,0.0,1779.3379497723745,0.1912818452715237,0.7295228482493484,0.00019376134125647314,0.0003554387510209245,0.0034517527433160417,0.004418339576454871,0.06516661762503437,1.965737646084014e-06,0.05866484910034103,6.7612378470769414e-06,0.03742732213214218,1.547017959179902e-07,3.26303448228864e-07,0.10078863519793195,6.097839016147714e-07,1.515854859695788e-07,1.9891551594035194e-07,6.407011847630643e-08,2.7483241467564105e-11,7.301621209590924e-10,2.657547761826496e-09,1.344600369631975e-07,1.6220389537792078e-08,1.7614379801888197e-09,1.0279101736835749e-08,1.939273343764216e-10,2.768136275757193e-08,3.9183428598921215e-10,8.54411392188608e-09,5.770816000804418e-15
0.350372314453125,3.0466691511024626,0.0,1780.8926286401966,0.19114602074139883,0.7294976995836682,0.00019381993797398895,0.0003546025577668529,0.0034558240462339894,0.004430935543000378,0.06498052145352103,1.9588362940270275e-06,0.058654649007496534,6.71365717442288e-06,0.03712982863326468,1.369735998113625e-07,2.862813606104793e-07,0.10129194368090536,5.434249212371033e-07,1.2926300793300153e-07,1.6802122968349958e-07,5.455480903943966e-08,2.1878575382665417e-11,6.385250492116413e-10,2.317345488965254e-09,1.2582825745356723e-07,1.4109468926884228e-08,1.549374853487068e-09,8.71056951669004e-09,1.624864123057713e-10,2.3693682878268288e-08,3.138394998355716e-10,7.198345708991108e-09,4.824050898760544e-15
0.35037841796874997,3.050951143605935,0.0,1783.9684147198361,0.19087774839308588,0.7294479266166445,0.00019387221668020185,0.00035306416882907924,0.003462614980129351,0.004455137745662894,0.06461967281237603,1.944828751263376e-06,0.05863396124828165,6.621356509508424e-06,0.03654811993304205,1.076857910464167e-07,2.2119660579287955e-07,0.10227589365510971,4.321299978187692e-07,9.434213552269544e-08,1.204410060152572e-07,3.97009605668939e-08,1.4111869608796163e-11,4.895876945469341e-10,1.76802821685591e-09,1.1160230860532008e-07,1.071914496620918e-08,1.2028110004275372e-09,6.2811101935432354e-09,1.146769617228926e-10,1.7412904186592952e-08,2.040407517384388e-10,5.132766170288972e-09,3.388239889685196e-15
0.35038452148437493,3.0551747258731705,0.0,1787.0005630956498,0.19061387220083562,0.729398842855104,0.000193843509367186,0.00035168200986531676,0.0034677702393023247,0.004478122792405343,0.06427272462628815,1.930599716998272e-06,0.05861313898954342,6.532330792681336e-06,0.035983198885894324,8.473652161392482e-08,1.7115850065555958e-07,0.10323129741999776,3.4342636536825974e-07,6.881174570815793e-08,8.630839633521206e-08,2.8867411494755265e-08,9.176003995258224e-12,3.755018006918209e-10,1.3502665370105197e-09,1.0042182763864787e-07,8.15528438875951e-09,9.348617110315862e-10,4.526417558693684e-09,8.092244537246742e-11,1.2787724556834035e-08,1.3323104196588269e-10,3.6575763186508443e-09,2.3792364920788794e-15
0.35038757324218744,3.0572648851861923,0.0,1788.5005213683985,0.1904835552753697,0.7293745708625696,0.0001938006760521716,0.00035104211385118063,0.00346978642530428,0.00448919062837775,0.06410409619105395,1.92341806573348e-06,0.05860275897021988,6.488896891043599e-06,0.0357067650184351,7.511384812916475e-08,1.5045149196469203e-07,0.10369876619154975,3.0583303233262753e-07,5.862596301495968e-08,7.286491985989919e-08,2.455270154751615e-08,7.377443259077177e-12,3.284645652092953e-10,1.1787907112818114e-09,9.570155268831226e-08,7.106694956809987e-09,8.235303800300159e-10,3.8321133424442996e-09,6.778128048495663e-11,1.0933511944730115e-08,1.072469138684124e-10,3.078617644331834e-09,1.988073024475006e-15
0.35039062499999996,3.0593408546037892,0.0,1789.9897243436274,0.19035429931661918,0.7293505100938914,0.00019373945550800296,0.00035043440858389876,0.003471441266448724,0.004499978817101194,0.0639386908871872,1.9161981863039594e-06,0.05859243042654226,6.446163417117306e-06,0.035434425105052764,6.659455229414822e-08,1.3229247169279083e-07,0.10415926862316659,2.7231195112459385e-07,4.99300018395995e-08,6.149282778671504e-08,2.0874980646467943e-08,5.9367846326105e-12,2.873206343941335e-10,1.0292457648521247e-09,9.149483887509e-08,6.194656155833887e-09,7.256176392581023e-10,3.2429282460054844e-09,5.675412711929191e-11,9.344281990836777e-09,8.634940821334488e-11,2.5902069458073827e-09,1.6606183155229606e-15
0.350396728515625,3.0634511713724106,0.0,1792.9361372655483,0.19009889571307165,0.72930307358799,0.00019356374594747195,0.00034930965526573264,0.0034737122178964326,0.004520732344138961,0.0636174206119544,1.9016635195675405e-06,0.05857201065578969,6.362727589381766e-06,0.03490210808455972,5.248501528332558e-08,1.0266588361535379e-07,0.10505923598990966,2.1619623825842277e-07,3.635820006097293e-08,4.400580022125364e-08,1.515104408062707e-08,3.904575992612767e-12,2.2052572069305433e-10,7.875761264324817e-10,8.442938818015872e-08,4.726584675252501e-09,5.652228829544749e-10,2.332541808715269e-09,4.000246385766525e-11,6.848419167611789e-09,5.6718654127370955e-11,1.8423811826748207e-09,1.164627683729063e-15
0.35040283203124994,3.0675069205269736,0.0,1795.8409157766293,0.18984755367683626,0.7292565111302873,0.00019332160563798373,0.00034828913101143006,0.003474721314233213,0.004540467820859683,0.06330788476561185,1.8870343381670126e-06,0.058552062671917406,6.281705108365622e-06,0.03438539567643324,4.1395642867764265e-08,7.97908839372322e-08,0.10593272384017396,1.715682071793823e-07,2.646075991564223e-08,3.148009907098792e-08,1.0989692513305097e-08,2.5835991051362664e-12,1.693921385208493e-10,6.034687540782998e-10,7.872216356094335e-08,3.612655338735984e-09,4.4081670034722754e-10,1.6767069322068317e-09,2.8184796978137002e-11,5.0161191010937925e-09,3.74007608143973e-11,1.309618525561012e-09,8.16488155809016e-16
0.3504089355468749,3.071509211414949,0.0,1798.7046990544904,0.18960017524431808,0.7292108640824057,0.0001930173613721999,0.0003473587412918567,0.0034745711748598402,0.004559240488710458,0.06300946522223115,1.8723441287595197e-06,0.05853273645491858,6.202916679344691e-06,0.033883885005914084,3.2671763263490883e-08,6.210290652897376e-08,0.10678042199247342,1.3609720676354055e-07,1.9248091991187053e-08,2.251249432480765e-08,7.96696040821933e-09,1.7192055914911313e-12,1.30232087013886e-10,4.630539954203795e-10,7.405860188552184e-08,2.7661692606107444e-09,3.442014481854922e-10,1.2045969739395956e-09,1.9852915404064708e-11,3.6720006143156235e-09,2.475987634825002e-11,9.304116630652522e-10,5.722630071964856e-16
0.35041503906249993,3.075459091891103,0.0,1801.528116838863,0.1893566675246258,0.7291661663883443,0.00019265509268714736,0.00034650580658325525,0.0034733553437387133,0.004577101180457114,0.06272158824539141,1.8576219463815627e-06,0.05851416026111506,6.126213767082005e-06,0.03339717382057566,2.5802673501159654e-08,4.840525835242695e-08,0.10760301474437411,1.0791938547214139e-07,1.3995260755736584e-08,1.6094971177872912e-08,5.772947475110778e-09,1.1499719965870039e-12,1.0022439519140793e-10,3.558342285711717e-10,7.019956219379105e-08,2.1218871540728172e-09,2.690740665675247e-10,8.649749376659384e-10,1.3980954758678944e-11,2.6866908929904767e-09,1.6455972098760863e-11,6.606970720728912e-10,4.010035006547877e-16
0.35042114257812496,3.079357558254005,0.0,1804.311791806514,0.18911694200234702,0.7291224454393345,0.00019223864317522576,0.0003457189479956084,0.003471159185256087,0.004594096783655159,0.062443720566574074,1.8428931417151293e-06,0.05849644281390101,6.051471694476222e-06,0.032924862100048004,2.0389449338885017e-08,3.778169057668158e-08,0.10840117934931773,8.554579886087495e-08,1.0171846143602727e-08,1.1504009910594888e-08,4.1814674527081286e-09,7.728559745293921e-13,7.721302436567006e-11,2.738551838911801e-10,6.696308897933625e-08,1.6306734208008389e-09,2.1058071498347458e-10,6.208107600286501e-10,9.843861229684142e-12,1.964860097936987e-09,1.0979191847844342e-11,4.689749749385358e-10,2.809464889684892e-16
0.35042724609375,3.0832055628746393,0.0,1807.056340979774,0.18888091399453985,0.7290797228497317,0.00019177163212992507,0.0003449879784438663,0.0034680606866509113,0.004610270647649029,0.062175365869607396,1.8281798741195458e-06,0.05847967530799748,5.978584289243053e-06,0.03246655337160847,1.6120075993907758e-08,2.9529809615995962e-08,0.10917558468457768,6.778815072922828e-08,7.390162423932927e-09,8.220663871432239e-09,3.027654423764035e-09,5.216163203322331e-13,5.955105555794944e-11,2.1108582553705356e-10,6.421056049269623e-08,1.255486901756164e-09,1.6497935324804382e-10,4.453677356757217e-10,6.9297100235205644e-12,1.4363373595777254e-09,7.352374568931345e-12,3.3275976160870164e-10,1.9680230366790706e-16
0.350433349609375,3.0870040200901183,0.0,1809.7623764556565,0.18864850222378737,0.7290380151541285,0.00019125746628584684,0.000344303799902301,0.0034641311753246377,0.004625662941874307,0.061916061633747806,1.8135015110487855e-06,0.05846393324063732,5.9074597739402196e-06,0.03202185578785839,1.2750204525704003e-08,2.3110403244730982e-08,0.1099268900899682,5.3698903396604605e-08,5.367108594447159e-09,5.872943509703303e-09,2.1914779484219174e-09,3.53368719530517e-13,4.59807501204717e-11,1.629505793221581e-10,6.183619854579571e-08,9.683748693204838e-10,1.2938170848476424e-10,3.1935850964801785e-10,4.8772736653745556e-12,1.0495210896750545e-09,4.9409153312627674e-12,2.3601796932651914e-10,1.378359370779415e-16
0.35043945312499997,3.090753810791674,0.0,1812.4305056652822,0.1884196284788029,0.7289973344347109,0.00019069935146478743,0.0003436583070272755,0.0034594359591149535,0.0046403109724487464,0.06166537629438214,1.798874954135303e-06,0.058449278082219,5.838017612345621e-06,0.03159038301074915,1.0088238238882398e-08,1.8108884723654588e-08,0.11065574435893819,4.252306221510048e-08,3.896111633743899e-09,4.194327866165763e-09,1.5856343818767077e-09,2.401567286459699e-13,3.5541577181342315e-11,1.2597553593074616e-10,5.97591313514373e-08,7.482174184744722e-10,1.0155563987915372e-10,2.2888032511419948e-10,3.4317635680704826e-12,7.66497040807727e-10,3.3310894743748867e-12,1.6732654478205845e-10,9.65136581037842e-17
0.35044555664062493,3.0944557860276354,0.0,1815.06133131556,0.18819421734132702,0.7289576888868263,0.0001901003039841597,0.00034304429724098067,0.003454034897104648,0.004654249463335744,0.06142290668582572,1.7843149014459535e-06,0.058435758798129685,5.77018605219224e-06,0.03117175493701977,7.983757265658071e-09,1.4205946108475171e-08,0.11136278486541376,3.365941897517624e-08,2.826523338720902e-09,2.993917172096089e-09,1.1466698977650478e-09,1.6363099590265535e-13,2.7499788482912338e-11,9.752069404846512e-11,5.791738849805888e-08,5.790343153789118e-10,7.977366299365048e-11,1.6391763714768357e-10,2.4135080654171514e-12,5.594261558750645e-10,2.2520367488105364e-12,1.185520567302703e-10,6.754984110917012e-17
0.35045166015624996,3.0981107698601504,0.0,1817.6554511219995,0.18797219596350956,0.7289190833298161,0.00018946316172138757,0.0003424553872252595,0.0034479829078519915,0.004667510807794952,0.06118827573542902,1.7698340263663586e-06,0.058423413232621665,5.703900110513963e-06,0.03076559829304034,6.318521266564333e-09,1.1155201054253029e-08,0.11204863681123552,2.6629439652512907e-08,2.04850860341249e-09,2.134974595829118e-09,8.28483177363686e-10,1.116658937503461e-13,2.129455478280783e-11,7.557734971226491e-11,5.62633548690739e-08,4.4871380553526013e-10,6.26967874825976e-11,1.1725727765784662e-10,1.6957998628687701e-12,4.0787520034994136e-10,1.5255957435037708e-12,8.390484916168153e-11,4.723617668665719e-17
0.350457763671875,3.1017195616541797,0.0,1820.213457410444,0.18775349388396473,0.7288815196693598,0.00018879059475850282,0.0003418859356698839,0.0034413304211367746,0.004680125295443212,0.06096113038225194,1.7554429967116784e-06,0.05841226936482153,5.639099700440189e-06,0.03037154712149272,4.999467802441552e-09,8.766126101557314e-09,0.11271391258053277,2.1052314775645073e-08,1.4819701466868565e-09,1.5195030816581663e-09,5.975754966857961e-10,7.619074651690014e-14,1.6496797840928675e-11,5.861484339243922e-11,5.4760321681208594e-08,3.480583227841502e-10,4.928541447979267e-11,8.370317186597935e-11,1.189216101008623e-12,2.9684632882311834e-10,1.033907777912631e-12,5.926180210276397e-11,3.2969545595775006e-17
0.3504638671875,3.105282937932885,0.0,1822.7359366428987,0.18753804287363085,0.7288449973169158,0.00018808511555581462,0.0003413309720455607,0.0034341237784520856,0.0046921213200731456,0.06074113969717895,1.7411501108851052e-06,0.05840234644616561,5.5757274459380155e-06,0.029989243178072385,3.9532610465969934e-09,6.891010193777491e-09,0.11335921118860336,1.6624965484365948e-08,1.0684327317658258e-09,1.077154499014553e-09,4.2958071945052065e-10,5.1786416620160755e-14,1.2777694249951426e-11,4.546461572660787e-11,5.3379848659435786e-08,2.700690301384433e-10,3.873120700777228e-11,5.950844936565551e-11,8.304312706846858e-13,2.1532425956484547e-10,6.983418078959972e-13,4.167950837500069e-11,2.2918372048065983e-17
0.35047607421875,3.1122770533988877,0.0,1827.6761854326614,0.18711659494222202,0.7287751367849359,0.00018658358286095754,0.0003402521329054363,0.0034181879252860176,0.004714323781649629,0.060321979263826,1.712892502610149e-06,0.05838620868625898,5.45317885455047e-06,0.029259329228881165,2.5064912751428103e-09,4.3390114890254684e-09,0.11459076251984116,1.0498242255013336e-08,5.721146522630053e-10,5.599239855860135e-10,2.2910073681799524e-10,2.513719149938341e-14,7.818988110849612e-12,2.7923516370956745e-11,5.092139735457138e-08,1.6612883919517728e-10,2.432042300201149e-11,3.108525408283081e-11,4.1944834689103354e-13,1.165272755797598e-10,3.357108203419966e-13,2.1339516498314244e-11,1.1467954848085473e-17
0.35048828125,3.1191008308853756,0.0,1832.4838483791546,0.18670723273268017,0.7287090183034296,0.00018497744558752715,0.0003391851602878648,0.00340052814032522,0.004734375787776244,0.05992739820499619,1.6851094493349008e-06,0.05837490758942359,5.33571297851792e-06,0.028571383667593736,1.5910416576515526e-09,2.7497229109908472e-09,0.1157511442176147,6.628080610336892e-09,3.063833579161613e-10,2.9115238509311986e-10,1.2226666901108054e-10,1.2250450372871243e-14,4.807196657101529e-12,1.7244293198447033e-11,4.8741075444034285e-08,1.028065811090365e-10,1.531365858567009e-11,1.623546394024202e-11,2.1186606844004975e-13,6.310663005687236e-11,1.624395749873936e-13,1.0922280611132332e-11,5.74106523155291e-18
0.35050048828124997,3.1257598587387516,0.0,1837.1634760453267,0.18630947707665377,0.7286465341789486,0.00018328194612237175,0.0003381088611839842,0.003381398342644763,0.004752443974028639,0.05955540245951818,1.6578402259463678e-06,0.05836836776418858,5.223029205753604e-06,0.027922826651311926,1.0109316157129112e-09,1.7565998890933958e-09,0.11684470071707104,4.1844342186756156e-09,1.6412036579744272e-10,1.5146733321810124e-10,6.531502482327014e-11,5.990770743182848e-15,2.967675663524922e-12,1.0700195395636246e-11,4.676693632172047e-08,6.396029819513993e-11,9.665043057060299e-12,8.479274496525905e-12,1.070767878538139e-13,3.4197408329493237e-11,7.916915897648934e-14,5.591549745912269e-12,2.8766284226582562e-18
0.35051269531249996,3.132259472757627,0.0,1841.719499051793,0.1859228744661139,0.7285875595315109,0.0001815106154806903,0.0003370076553595975,0.0033610174052083413,0.004768678016542453,0.05920420749014509,1.6311099815537878e-06,0.058366452793692174,5.114845293350672e-06,0.027311205978579334,6.428868170775542e-10,1.1339146522177805e-09,0.11787556490415392,2.6419192952986897e-09,8.794990924472324e-11,7.884692049395151e-11,3.493508527111249e-11,2.938624354771295e-15,1.838692995463526e-12,6.667652178027503e-12,4.4953075124412795e-08,3.998184532845249e-11,6.112364206627351e-12,4.428961203281191e-12,5.41590377486167e-14,1.8543706193607395e-11,3.889062932293184e-14,2.863830630269316e-12,1.4429384019451578e-18
0.35052490234375,3.138604776613821,0.0,1846.1562210833752,0.18554699498581267,0.7285319574287309,0.00017967548376061803,0.00033587044262484974,0.0033395745641080225,0.004783212776021175,0.058872210284371014,1.6049346768429256e-06,0.05836898174684068,5.010901042825662e-06,0.02673419688459115,4.091530734671838e-10,7.421715629464608e-10,0.11884765830900679,1.6683481041790105e-09,4.7156070553127534e-11,4.107437025185525e-11,1.8714178301500154e-11,1.445512803571347e-15,1.1428404364652143e-12,4.170446370896415e-12,4.326943884401181e-08,2.509867572864076e-11,3.8724518200457184e-12,2.3139809631725386e-12,2.7418899238090437e-14,1.0062962831903865e-11,1.9267772323917294e-14,1.4676850610883272e-12,7.246879180040523e-19
0.350537109375,3.144800658401859,0.0,1850.477813377513,0.18518143055997663,0.728479583078764,0.00017778726051151196,0.00033468967534234107,0.0033172339350534736,0.00479617019689253,0.05855796569555988,1.57932334343191e-06,0.058375742403459406,4.910956767991372e-06,0.026189600448561272,2.6058806302932614e-10,4.948502726744805e-10,0.11976469343496354,1.0538618108651642e-09,2.529980529771281e-11,2.1415345380552128e-11,1.004279908049174e-11,7.129160173550723e-16,7.123300649140416e-13,2.6171823508323962e-12,4.169567705765943e-08,1.58149384263929e-11,2.457228389134305e-12,1.209465424109095e-12,1.389583737179223e-14,5.465555124731952e-12,9.633424120363018e-15,7.527495873937221e-13,3.644602014567219e-19
0.35054931640625,3.1508518044937235,0.0,1854.6883107973147,0.18482579343092453,0.7284302872265337,0.00017585548972653972,0.00033346060225403716,0.0032941382846809,0.004807660954743316,0.058260166440590164,1.5542796157409384e-06,0.05838650178230066,4.814791150280266e-06,0.02567534095600208,1.6608431757176723e-10,3.3810170288571906e-10,0.12063017775699927,6.659654240629606e-10,1.3583677021730697e-11,1.1176086519609937e-11,5.400440574839811e-12,3.524857287163223e-16,4.4509125292446594e-13,1.6472493221907958e-12,4.0217445148420145e-08,9.998304898896208e-12,1.5614058031033715e-12,6.324970803465825e-13,7.0505188526556366e-15,2.9715326956291553e-12,4.863515866081545e-15,3.864153556159796e-13,1.8356698052095287e-19
0.3505615234375,3.1567627114341175,0.0,1858.7916094042266,0.18447971481652703,0.7283839188817453,0.0001738886834163964,0.000332180654472465,0.0032704121813713883,0.0048177858695614105,0.057977626165192926,1.5298029195173659e-06,0.05840101446057028,4.722199329549202e-06,0.025189462484223248,1.0592606193525585e-10,2.383050725105815e-10,0.12144741900090505,4.210444377720317e-10,7.299231646998545e-12,5.8385223719104556e-12,2.910797981010257e-12,1.7470209715323785e-16,2.7871371433159023e-13,1.0394640184700547e-12,3.882417218941274e-08,6.339595648330755e-12,9.934337357962166e-13,3.309827215122156e-13,3.581789020834783e-15,1.617432593494352e-12,2.4807672233232083e-15,1.985603199128753e-13,9.260360499116402e-20
0.35057373046875,3.1625376963462526,0.0,1862.7914653602354,0.1841428437111198,0.7283403274904054,0.00017189443709629985,0.0003308489488571393,0.0032461646303172053,0.004826637111391221,0.05770926507551871,1.5058894210659634e-06,0.0584190290904259,4.632991297487066e-06,0.02473012492310184,6.760467180586565e-11,1.7440976230852906e-10,0.12221953138090272,2.6634595700021204e-10,3.9258337519293505e-12,3.0535052830872678e-12,1.57299062066095e-12,8.67935908127769e-17,1.7486185217499734e-13,6.574367196948877e-13,3.75077049692477e-08,4.0302099647152745e-12,6.328034272227895e-13,1.7333222883144105e-13,1.822040069789859e-15,8.815255983518014e-13,1.2791207650164109e-15,1.0214276389072146e-13,4.679381451600439e-20
0.3505859375,3.168180906160805,0.0,1866.6914949614752,0.183814845805164,0.7282993646457195,0.00016987952998939932,0.00032946588790399645,0.003221491280412029,0.004834299226721456,0.057454097712859475,1.4825327877555507e-06,0.05844029344854056,4.5469905341343365e-06,0.024295599599998902,4.3177098955723625e-11,1.3320222181887476e-10,0.12294944252940204,1.6859189552826e-10,2.113555479379992e-12,1.5988486821758324e-12,8.525122367938491e-13,4.3221361601782553e-17,1.0989084392783291e-13,4.1665883514523187e-13,3.626147855946234e-08,2.5680233621780976e-12,4.0352414478875775e-13,9.084929978406276e-14,9.281694761848552e-16,4.81141060280752e-13,6.669866544851607e-16,5.260633137687215e-14,2.3687002235997688e-20
0.35059814453125,3.173696325885282,0.0,1870.4951756061666,0.18349540250558408,0.7282608854199902,0.00016785001229902203,0.00032803283869334185,0.003196476275937929,0.004840850012321344,0.057211222517113226,1.4597247962036821e-06,0.05846455829680824,4.464032828435671e-06,0.023884264643980833,2.7595536865753814e-11,1.0636934130942695e-10,0.12363990089946995,1.0678918281144816e-10,1.1390727749101327e-12,8.382165216625359e-13,4.635246255567047e-13,2.1573696112062175e-17,6.916325624957523e-14,2.6454175506575883e-13,3.508000492487603e-08,1.6397135008356706e-12,2.5758074692022087e-13,4.766166292893147e-14,4.735184817830475e-16,2.6303104295867097e-13,3.5184137698944815e-16,2.712800376751091e-14,1.2012207511482418e-20
0.3506103515625,3.1790877860734628,0.0,1874.205847515664,0.18318421004287286,0.7282247493866733,0.0001658112815179037,0.0003265518763860004,0.0031711938136899723,0.004846361260364781,0.05697981288355704,1.4374558174292885e-06,0.05849158028370693,4.383965240477019e-06,0.023494600197646254,1.7649824972928654e-11,8.867011070132534e-11,0.12429348345992458,6.76928316514843e-11,6.145706035721481e-13,4.400170783566874e-13,2.529235714459842e-13,1.0793535819172726e-17,4.35882131334358e-14,1.6823462350029721e-13,3.3958554571820074e-08,1.0489233443059345e-12,1.6458102395560983e-13,2.5029698343793294e-14,2.419427003283608e-16,1.440490777202832e-13,1.8779663318526982e-16,1.4008046803977657e-14,6.1031383457991214e-21
0.35062255859375,3.184358969615963,0.0,1877.826716047264,0.18288097865393807,0.7281908213910279,0.00016376814941701978,0.0003250255802649063,0.003145709455844172,0.004850899395531332,0.056759109467618446,1.4157152029298441e-06,0.05852112407521711,4.3066451766324956e-06,0.023125183563440233,1.1297091471022859e-11,7.679381738377995e-11,0.12491260353556305,4.294426450790799e-11,3.3196979202548446e-13,2.3129644498133014e-13,1.3855010752442078e-13,5.412724168882396e-18,2.7503481196739468e-14,1.0714664410421826e-13,3.2892955892295686e-08,6.721248606712233e-13,1.0525760100002107e-13,1.3158641139237636e-14,1.238160017865099e-16,7.904220023565149e-14,1.014288756825845e-16,7.243434360443667e-15,3.106883011360253e-21
