#z(m) u(m/s) V(1/s) T(K) rho(kg/m3) N2 H H2 O OH O2 H2O2 H2O HO2 CO CH3 CH2O CO2 CH4 C2H2 C2H4 CH2CO C2H6 C CH HCO TXCH2 SXCH2 C2H3 C2H5 HCCO CH3CHO CH2CHO C2H5O
0.007419026692708332 3.3693688661382253 0.0 1437.1495650016946 0.23256394766122268 0.7159377949581848 6.916268228136129e-05 0.0012609994489178893 0.0001989795353947752 0.0006500568460549498 0.11944481409887092 3.867559158240713e-06 0.0475271212198245 0.000351388243398726 0.06128271288875931 0.0009181246803966301 0.001326872050125547 0.027254935472834068 0.0012351691189398054 0.001786494450794005 0.017888757031970987 0.0005440229022549214 0.0010801947723942476 4.7278757425183376e-08 7.759911048853129e-07 0.00010426758876644015 2.0304338693484097e-05 1.4931836176334603e-06 0.00014185912866868444 9.616012512160634e-05 4.325249749406451e-05 0.0004935978821088883 0.0003367729956350497 1.0316861367614017e-09
0.007419759114583332 3.380796150438013 0.0 1441.7775985646597 0.23177786822016422 0.7159873009466038 7.042186998385081e-05 0.0012625161903059327 0.0002042394227612804 0.0006631412480072599 0.1188622731737003 3.7929933118065985e-06 0.04774448761397628 0.0003466800033308338 0.06162281488288476 0.0009173967868903589 0.0013182162412364081 0.027494115031561357 0.0012285728351365617 0.0017976714875190028 0.017644811323974746 0.000543733043041093 0.001056456889723518 5.029542777200899e-08 8.081873629687553e-07 0.00010515122189455576 2.0724086948782813e-05 1.525266478526419e-06 0.00014393518683260612 9.399782874598446e-05 4.4068311599804125e-05 0.0004889739528845764 0.0003321226792934395 1.0008506403602172e-09
0.007420491536458332 3.3921684348014844 0.0 1446.382337438514 0.2310008302051916 0.7160368664911825 7.169010111982054e-05 0.0012639908066195893 0.00020959650310056763 0.0006764179156383008 0.11828049021958256 3.71942161832953e-06 0.04796107589895285 0.00034197173882853275 0.061961224764926 0.000916460459885973 0.0013094826580994047 0.027734267198775784 0.0012218110881977561 0.001808653089410521 0.017402000279677227 0.0005433055628526228 0.0010329169084909318 5.3469828615138394e-08 8.413202196036938e-07 0.00010601429534731534 2.1146410687441354e-05 1.557592897350514e-06 0.00014597190962117035 9.186906411784223e-05 4.4889658751100425e-05 0.0004842578312323233 0.0003274563715296066 9.711396014566137e-10
0.007421223958333332 3.4034851130813566 0.0 1450.9635850407676 0.2302327463172245 0.7160864811441648 7.296719846378602e-05 0.0012654227330548809 0.00021505174132079534 0.0006898879911040329 0.1176995105355322 3.646876002420639e-06 0.04817686849724905 0.00033726576963733434 0.06229789049241457 0.0009153175485592065 0.001300673335018083 0.027975383777549805 0.001214886956837539 0.0018194298059434674 0.017160351677046846 0.0005427406409819389 0.0010095850664931752 5.6807919646570847e-08 8.753985159880762e-07 0.0001068565309322498 2.157113617127577e-05 1.5901505362985342e-06 0.00014796710173696793 8.97738784730099e-05 4.57162202959429e-05 0.0004794517286846765 0.0003227783192551917 9.42502449200673e-10
0.007421956380208332 3.414745588190479 0.0 1455.5211484899296 0.22947353013471788 0.7161361345298991 7.425298317186268e-05 0.0012668114152509348 0.00022060610795006076 0.0007035525746521286 0.11711937920646293 3.5753865653382804e-06 0.048391847985598146 0.00033256436524982554 0.06263276034541293 0.0009139700191720641 0.001291790345493735 0.02821745645330875 0.001207803601474244 0.0018299921310650944 0.01691989328777077 0.0005420386174192787 0.0009864711761549592 6.031574836696304e-08 9.104303245622202e-07 0.00010767766744814206 2.1998084312315693e-05 1.6229266197672906e-06 0.000149918618608046 8.771228177850982e-05 4.654766620911833e-05 0.0004745579318917521 0.0003180926325639042 9.14891036922252e-10
0.007422688802083332 3.425949272145112 0.0 1460.054838589299 0.22872309610786917 0.7161858163488417 7.554727486776296e-05 0.0012681563097771075 0.00022626057912644468 0.0007174127226778043 0.11654014109061062 3.5049815546237492e-06 0.048605997102016685 0.0003278697430170602 0.06296578294799154 0.0009124199511015936 0.0012828358003183077 0.0284604767950589 0.0012005642610318373 0.0018403305166168026 0.01668065285841353 0.0005411999909779636 0.0009635846219712024 6.399944287066346e-08 9.464229089542598e-07 0.00010847746018646168 2.2427070704029742e-05 1.6559079362172846e-06 0.0001518243705592744 8.568424922002946e-05 4.7383655152418085e-05 0.00046957880124253115 0.0003134032809575501 8.882595289834463e-10
0.007423421223958332 3.4370955861066155 0.0 1464.564469810638 0.2279813595526598 0.7162355163814048 7.684989172713779e-05 0.0012694568846104877 0.0002320161365456341 0.0007314694457710197 0.11596184080721837 3.4356873389139545e-06 0.04881929875276356 0.0003231840664169153 0.06329690728920237 0.0009106695328543033 0.0012738118455451137 0.02870443625664052 0.0011931722496802512 0.001850435386210761 0.016442658091027938 0.0005402254170018452 0.0009409343586887882 6.786520404136201e-08 9.833826838388438e-07 0.00010925568040921559 2.2857905659240976e-05 1.6890808405830302e-06 0.00015368232681283833 8.368972360576876e-05 4.822383454799246e-05 0.0004645167694234136 0.0003087140902192084 8.625642927614439e-10
0.007424153645833332 3.448183960421808 0.0 1469.0498602777568 0.22724823664473787 0.7162852244916456 7.816065056039097e-05 0.0012707126196032628 0.00023787376736489755 0.0007457237067590421 0.1153845227244833 3.367528387995319e-06 0.04903173601920767 0.00031850944347849906 0.06362608274355135 0.0009087210580712409 0.0012647206603478896 0.028949326178005837 0.0011856309535198282 0.0018602971495316667 0.01620593662326089 0.000539115704673325 0.0009185289102109183 7.191929714931583e-08 1.021315174792691e-06 0.00011001211480662782 2.3290394255042484e-05 1.7224312572500247e-06 0.0001554905193072691 8.172861768189019e-05 4.906784066526197e-05 0.00045937433991286063 0.0003040287399148777 8.377637955327096e-10
0.007424886067708332 3.45921383466197 0.0 1473.5108317500308 0.22652364441314887 0.7163349306308031 7.947936689409229e-05 0.0012719230069394812 0.0002438344640622956 0.0007601764187484232 0.1148082309477611 3.3005272581380503e-06 0.04924329216460098 0.0003138479253612658 0.06395325909097255 0.0009065769215286086 0.0012555644547789925 0.02919513778652228 0.001177943827215097 0.0018699062170319778 0.01597051600799702 0.0005378718139417859 0.0008963763692062339 7.616804284272783e-08 1.0602249782350652e-06 0.00011074656493806069 2.3724336385021802e-05 1.7559446836140228e-06 0.0001572470463253622 7.980081635575418e-05 4.991529872181019e-05 0.0004541540854104708 0.0002993507615023385 8.138185060401339e-10
0.007425618489583332 3.4701846576603272 0.0 1477.9472096058846 0.2258075007339253 0.7163846248406818 8.080585505111335e-05 0.001273087551580653 0.00024989922425013136 0.0007748284431704389 0.11423300930801979 3.23470458272472e-06 0.049453950640750734 0.0003092015050870898 0.06427838653630895 0.0009042396151387495 0.001246345467437803 0.029441862198302263 0.0011701143905830935 0.0018792530149870162 0.015736423692584548 0.0005364948520935646 0.0008744843974040396 8.061780752760269e-08 1.1001157215455663e-06 0.00011145884665958718 2.415952681910218e-05 1.7896061942378987e-06 0.00015895007592231863 7.790617882402836e-05 5.076582299869512e-05 0.00044885864619843136 0.0002946835370236911 7.906908005352684e-10
0.007426350911458332 3.4810958875484572 0.0 1482.3588228262815 0.2250997243235402 0.716434297256887 8.213992822961259e-05 0.001274205771699844 0.00025606905044175173 0.0007896805878341013 0.11365890135053966 3.1700790681619445e-06 0.04966369509458762 0.0003045721164231562 0.06460141572830705 0.0009017117239562048 0.0012370659630603898 0.029689490419558585 0.0011621462251414634 0.0018883280008744755 0.015503686997686826 0.0005349860699856205 0.0008528602265561585 8.527499313227649e-08 1.1409900234560121e-06 0.00011214878954159015 2.4595755271305178e-05 1.8234004456209751e-06 0.00016059784914641598 7.604454060360103e-05 5.161901697062907e-05 0.00044349072843279547 0.0002900302983559894 7.683448730967984e-10
0.007427083333333332 3.49194699179119 0.0 1486.7455039782503 0.22440023473222612 0.716483938111916 8.34813985809847e-05 0.0012752771991037198 0.00026234494977092583 0.0008047336049908034 0.11308595032385296 3.1066674950389637e-06 0.04987250937462446 0.00029996163291318455 0.06492229777813327 0.0008989959221935341 0.001227728230041742 0.029938013347987492 0.0011540429706216057 0.0018971216790413502 0.015272333095804868 0.0005333468579660262 0.0008315106600453161 9.014602625482157e-08 1.1828494548173548e-06 0.0001128162362797465 2.5032806475734613e-05 1.8573116815953391e-06 0.00016218868304552982 7.421571546402972e-05 5.2474473451485766e-05 0.0004380531023617177 0.0002853941269927546 7.467466500356697e-10
0.0074278157552083324 3.502737447220565 0.0 1491.1070891984991 0.22370895233717236 0.7165335377381082 8.483007728689452e-05 0.0012763013796422413 0.00026872793366313776 0.0008199881894147051 0.11251419916891428 3.044484724472419e-06 0.050080377537301206 0.00029537186705414756 0.06524098427742309 0.0008960949692514695 0.0012183345779016893 0.030187421774178182 0.0011458083214520149 0.0019056246166195643 0.015042388989515381 0.000531578741505067 0.0008104420751192023 9.523734669364713e-08 1.2256944998466802e-06 0.0001134610421026945 2.547046027107526e-05 1.8913237393631627e-06 0.00016372097345380098 7.241949726097453e-05 5.3331774755599195e-05 0.00043254860046736723 0.0002807779543276767 7.25863708205294e-10
0.0074285481770833325 3.513466740068584 0.0 1495.4434181771599 0.2230257983355928 0.7165830865704582 8.618577463550547e-05 0.0012772778736055807 0.0002752190174582385 0.000835444976502902 0.11194369050849805 2.98354370955254e-06 0.05028728385321262 0.0002908045696153514 0.0655574273158735 0.0008930117057679871 0.001208887334705764 0.030437706383050794 0.0011374460232170416 0.001913827459650372 0.01481388148946965 0.0005296833765613307 0.0007896604257288614 1.0055539536386673e-07 1.2695245179632257e-06 0.00011408307417964069 2.5908491693892172e-05 1.92542005618867e-06 0.00016519319755374919 7.065566167074461e-05 5.4190492875322866e-05 0.00042698011552795806 0.00027618456241073757 7.056651970434059e-10
0.0074292805989583325 3.524134365999007 0.0 1499.7543341417127 0.2223506947376758 0.7166325751492926 8.754830009700527e-05 0.0012782062561079125 0.0002818192199839988 0.0008511045403994341 0.11137446663681376 2.923855511782796e-06 0.050493212813213575 0.00028626142909645255 0.06587157949839322 0.000889749049690732 0.0011993888444520636 0.03068885775532246 0.0011289598690962259 0.001921720949376281 0.014586837192198557 0.000527662544707525 0.0007691712459494697 1.0610660160436216e-07 1.3143377063261298e-06 0.00011468221103108765 2.6346671081005986e-05 1.9595836767578623e-06 0.00016660391621011375 6.892396782668784e-05 5.5050189675317394e-05 0.0004213505985960685 0.00027161658514612 6.861217641792566e-10
0.0074300130208333325 3.5347398301382724 0.0 1504.0396838411475 0.2216835643594138 0.716681994122824 8.891746239853122e-05 0.0012790861174577805 0.0002885295630802255 0.0008669673921470948 0.11080656950933229 2.865429322382407e-06 0.05069814913439802 0.00028174407132071946 0.06618339396182112 0.0008863099923772551 0.0011898414644350346 0.030940866369002406 0.001120353696289283 0.0019292959386581654 0.01436128245776895 0.0005255181480409699 0.000748979653961114 1.118973698829463e-07 1.360131063190107e-06 0.00011525834194579447 2.6784764181208804e-05 1.9937972612186116e-06 0.00016795177607266013 6.722415985870328e-05 5.591041710403152e-05 0.0004156630568892016 0.0002670765099006868 6.672054844471004e-10
0.0074307454427083326 3.545282647105699 0.0 1508.299317530413 0.22102433081531303 0.7167313342495784 9.02930695985856e-05 0.0012799170635147226 0.0002953510710731854 0.0008830339778710018 0.11024004073281429 2.808272488300034e-06 0.05090207776594754 0.00027725405915960934 0.06649282439123207 0.0008826975947273753 0.001180247562596927 0.031193722600915776 0.0011116313824318209 0.00193654340847432 0.01413724338733641 0.0005232522039037771 0.0007290903565667154 1.17934065909608e-07 1.4069003521985227e-06 0.00011581136640698652 2.7222532276571317e-05 2.0280430939131793e-06 0.00016923551144614385 6.555596833763602e-05 5.677071742283533e-05 0.0004099205515883998 0.000262566679491485 6.488897921533391e-10
0.007431477864583333 3.555762341043006 0.0 1512.533088955216 0.22037291851098795 0.7167805864007031 9.167492916102346e-05 0.0012806987160318784 0.00030228477020019154 0.0008993046769977829 0.10967492155553704 2.752390542766413e-06 0.051104983894845545 0.00027279289238451947 0.06679982503584035 0.0008789149833519496 0.0011706095148774067 0.03144741672825805 0.0011027968420067712 0.0019434544844575254 0.01391474580064006 0.0005208668394376275 0.000709507654223947 1.242230021704939e-07 1.4546400677363624e-06 0.0001163411935307453 2.7659732313577157e-05 2.0623030928145974e-06 0.00017045394592654113 6.391911162675093e-05 5.763062345325172e-05 0.0004041261955406333 0.00025808929452064445 6.311494164512879e-10
0.007432210286458333 3.5661784456434003 0.0 1516.740855337232 0.21972925263563495 0.7168297415621612 9.306284802869494e-05 0.001281430712984373 0.0003093316879843023 0.0009157798005142044 0.10911125285770701 2.697787240194953e-06 0.05130685295145344 0.0002683620076413662 0.06710435072452188 0.000874965346782227 0.0011609297025715567 0.03170193893017908 0.0010938540227564645 0.0019500204534255029 0.013693815213483665 0.0005183642859978234 0.0006902354465676076 1.3077042289805106e-07 1.5033434014682678e-06 0.00011684774151939194 2.8096117044303374e-05 2.096558819677767e-06 0.0001716059938035487 6.231329714284116e-05 5.8489658842720386e-05 0.0003982831508606812 0.0002536464160261669 6.139603196833453e-10
0.007432942708333333 3.5765305041803117 0.0 1520.9224773597873 0.21909325915438932 0.7168787908368183 9.445663269680596e-05 0.001282112708883192 0.0003164928525591638 0.0009324595892689203 0.10854907514205496 2.644464595221578e-06 0.0515076706149441 0.0002639627785434719 0.0674063568809664 0.0008708519317238315 0.0011512105097061104 0.03195727928939808 0.0010848069021001828 0.001956232779859831 0.013474476815248139 0.0005157468734509057 0.0006712772383986855 1.37582488495595e-07 1.5530022101891236e-06 0.00011733093713256532 2.8531435177846658e-05 2.1307914909152753e-06 0.00017269066123020641 6.073822252984921e-05 5.934733834930552e-05 0.0003923946264282348 0.0002492399684174238 5.972996385562438e-10
0.007433675130208333 3.586818069535859 0.0 1525.0778191540794 0.2184648648005639 0.7169277254464236 9.585608928605873e-05 0.001282744375074395 0.00032376929194414 0.0009493442123210106 0.10798842852460477 2.5924229256591572e-06 0.05170742281858934 0.00025959651587810023 0.06770579953848034 0.0008665780393593428 0.0011414543204434828 0.03221342779384954 0.0010756594835619614 0.0019620831222880337 0.013256755446479463 0.0005130170243796621 0.0006526361461161434 1.4466525943749134e-07 1.603606985116789e-06 0.00011779071517856984 2.896543154217617e-05 2.1649819892073514e-06 0.0001737070471613319 5.919357674814078e-05 6.0203168145739864e-05 0.00038646387527614234 0.0002448717426647362 5.811456280206434e-10
0.007434407552083333 3.5970407042293604 0.0 1529.2067482860004 0.21784399706776705 0.7169765367334912 9.726102361562514e-05 0.001283325400023494 0.00033116203326994173 0.0009664337653388002 0.10742935272560794 2.5416608991272327e-06 0.05190609575489828 0.0002552644679218272 0.06800263535445393 0.0008621470217032849 0.00113166351652271 0.032470374338361044 0.0010664157932133021 0.001967563349523685 0.013040675576595911 0.0005101772482187279 0.0006343149045672611 1.5202467966910623e-07 1.6551468227580556e-06 0.00011822701802842895 2.939784725656869e-05 2.1991108758543915e-06 0.00017465434406322572 5.7679041082784027e-05 6.105664614316677e-05 0.00038049419186585376 0.00024054339971306632 5.654776077314892e-10
0.007435139973958333 3.607197980445935 0.0 1533.309135743634 0.21723058420189967 0.7170252161630885 9.867124127599658e-05 0.0012838554895848258 0.00033867210195507425 0.000983728269052407 0.10687188706063967 2.492175583105005e-06 0.052103675880601906 0.0002509678208598359 0.06829682162451121 0.0008575622780131752 0.001121840474745985 0.0327281087263621 0.0010570798761353633 0.001972665556719222 0.012826261281757956 0.0005072301353432668 0.0006163158742923004 1.5966655953371023e-07 1.7076093974801909e-06 0.00011863979515493106 2.9828419914761054e-05 2.23315840387961e-06 0.00017553183839785517 5.619429007435928e-05 6.190726233491235e-05 0.0003744889092464461 0.00023625647409072735 5.502759109708681e-10
0.007435872395833333 3.617289480065322 0.0 1537.3848559254857 0.21662455519303161 0.7170737553245351 0.00010008654770174147 0.0012843343672557849 0.00034630052083348725 0.0010012276677632966 0.1063160704318459 2.443962498144321e-06 0.05230014992148079 0.00024670769930412305 0.06858831629635713 0.0008528272512601179 0.0011119875645190565 0.032986620671625735 0.0010476557929050697 0.0019773820811866587 0.012613536222943346 0.0005041783511324545 0.0005986410491391547 1.6759655825657004e-07 1.760980935921064e-06 0.00011902900269880672 3.0256883778925645e-05 2.2671045318883596e-06 0.00017633891088541669 5.473899237594643e-05 6.275449916058139e-05 0.00036845139609395044 0.00023201237768497398 5.355218359198966e-10
0.007436604817708333 3.6273147946911637 0.0 1541.433786629525 0.2160258397671525 0.7171221459330156 0.00010150674824420008 0.0012847617744158528 0.00035404830923391797 0.0010189318279140423 0.10576194131934043 2.3970156739701594e-06 0.052495504877032785 0.0002424851669055318 0.06887707798334049 0.0008479454246622764 0.0011021071454532857 0.03324589980004183 0.0010381476161095173 0.001981705517941722 0.012402523624270004 0.0005010246300285836 0.0005812920642236832 1.75820166019546e-07 1.8152461933712676e-06 0.00011939460306400154 3.068296998455054e-05 2.3009289386896136e-06 0.0001770750365498393 5.331281154002884e-05 6.359783189073475e-05 0.0003623850536281468 0.00022781240365745063 5.211975991709857e-10
0.007437337239583333 3.6372735256809037 0.0 1545.4558090430983 0.21543436837780158 0.7171703798311125 0.00010293164824413247 0.00128513747055031 0.0003619164820114886 0.0010368405367213492 0.10520953777274199 2.3513277081882763e-06 0.05268972802497724 0.0002383012270544622 0.0691630659777446 0.0008429203182843025 0.0010922015650365875 0.033505935651423416 0.001028559426892851 0.001985628734927593 0.012193246251607335 0.000497771769611669 0.0005642702042114027 1.8434268566259168e-07 1.8703884322612693e-06 0.00011973656454384104 3.110640675627392e-05 2.334611038683852e-06 0.00017773978455237887 5.1915406739099324e-05 6.443672903235477e-05 0.00035629331240450264 0.00022365773047364738 5.072862913764266e-10
0.007438069661458333 3.647165284176353 0.0 1549.4508077337834 0.2148500721975671 0.7172184489902624 0.00010436105310432763 0.0012854612334585553 0.00036990604853219853 0.001054953500875242 0.10465889740284785 2.306889827314176e-06 0.0528828069255924 0.00023415682366507363 0.06944624026382423 0.0008377554857056061 0.001082273156380078 0.03376671768134497 0.0010188953115397466 0.0019891448878751575 0.011985726391517426 0.0004944226247084424 0.0005475764118963431 1.931692140516209e-07 1.9263894028859433e-06 0.00012005486097969752 3.152691963469343e-05 2.3681299980202657e-06 0.00017833281781902708 5.0546433423776436e-05 6.527065275526265e-05 0.0003501796289795157 0.00021954942602180538 4.937718349336835e-10
0.007438802083333333 3.6569896911352187 0.0 1553.4186706412547 0.21427288310946344 0.7172663455121436 0.00010579476836217629 0.0012857328594470113 0.00037801801161105715 0.001073270345307233 0.10411005737343931 2.2636919498333025e-06 0.05307472942588233 0.0002300528420377691 0.06972656153059958 0.0008324545107601289 0.0010723242360466169 0.034028235263013705 0.0010091593580994296 0.001992247434757664 0.011779985830564945 0.000490980101553562 0.0005312112970529605 2.0230462315526214e-07 1.983229326497571e-06 0.00012034947145358 3.194423171413856e-05 2.401464751524873e-06 0.000178853892467964 4.920554392222516e-05 6.609905933959429e-05 0.00034404748244840934 0.00021548845179803316 4.806389436120926e-10
0.007439534505208333 3.6667463773636704 0.0 1557.3592890702205 0.2137027336981771 0.7173140616299905 0.00010723259976219934 0.0012859521635066038 0.0003862533664046529 0.0010917906120300803 0.1035630543932145 2.221722751000362e-06 0.05326548366357185 0.00022599010979473572 0.07000399118442403 0.0008270210043500075 0.0010623571019669946 0.034290477689173336 0.0009993556530540797 0.001994930149798733 0.011576045835035397 0.0004874471520197785 0.0005151751455371998 2.1175354087601344e-07 2.0408868808965027e-06 0.00012062038001586759 3.235806389135968e-05 2.434594020399594e-06 0.00017930285704373652 4.7892387984644414e-05 6.692139964438802e-05 0.00033790037085482897 0.0002114756671358012 4.678730840297878e-10
0.007440266927083333 3.6764349835500933 0.0 1561.2725576844994 0.21313955724118616 0.717361589709847 0.00010867435332851582 0.0012861189794747825 0.00039461309925906655 0.001110513759051649 0.10301792470784508 2.1809697290850113e-06 0.05345505807092501 0.0002219693978833306 0.07027849136133445 0.0008214586013352609 0.0010523740314488646 0.03455343417404025 0.000989488278035278 0.0019971871369939094 0.011373927131099082 0.00048382676793267895 0.0004994679286129772 2.2152033168425852e-07 2.099339188646229e-06 0.00012086757544920155 3.276813512505372e-05 2.4674963306905886e-06 0.0001796796515652676 4.660661327651759e-05 6.773711959727248e-05 0.00033174180747301476 0.00020751183345938106 4.5546043889380345e-10
0.007440999348958333 3.6860551603001945 0.0 1565.158374502297 0.21258328769974902 0.7174089222517607 0.00011011983543722959 0.0012862331601821077 0.00040309818651409855 0.0011294391593652169 0.1024747040921514 2.1414192727725635e-06 0.053643441378385136 0.00021799142164211405 0.07055002493919847 0.0008157709575013464 0.0010423772792830445 0.034817093855271646 0.000979561306592051 0.001999012843107278 0.011173649885457364 0.00048012197548449827 0.00048408931248063554 2.3160907710646617e-07 2.1585618080366053e-06 0.00012109105106933834 3.317416270610812e-05 2.500150032522538e-06 0.0001799843063951629 4.534786582425006e-05 6.854566070518237e-05 0.00032557531696377113 0.00020359761854224617 4.4338787192010135e-10
0.007441731770833333 3.6956065681735852 0.0 1569.0166408927435 0.21203385970976535 0.7174560518909143 0.0001115688528887041 0.0012862945775834354 0.0004117095932648805 0.0011485661000184186 0.10193342784239824 2.1030567294312324e-06 0.05383062261803414 0.00021405684192437558 0.07081855554966696 0.000809961746606177 0.0010323690759512483 0.035081445795966636 0.0009695788010138826 0.002000402070106272 0.010975233686507541 0.00047633582976034907 0.00046903866798420855 2.4202355612165974e-07 2.2185287269153523e-06 0.00012129080456354884 3.3575862538410314e-05 2.5325333200935337e-06 0.00018021694093809664 4.411579041671729e-05 6.934646058596077e-05 0.00031940443140648895 0.00019973360075290392 4.3164289435414947e-10
0.007442464192708333 3.705088877721941 0.0 1572.8472615737505 0.2114912085725058 0.7175029713987066 0.00011302121297968796 0.001286303122873733 0.0004204482720820092 0.0011678937812628506 0.10139413076870422 2.065866473961839e-06 0.05401659112686681 0.000210166266274037 0.0710840475899426 0.0008040346575078293 0.0010223516259386873 0.03534647898669777 0.0009595448092119332 0.0020013499869992713 0.010778697526059968 0.00047247140938904206 0.00045431508047465196 2.527672255228984e-07 2.2792123595036354e-06 0.00012146683786692278 3.3972949430027476e-05 2.564624252423346e-06 0.00018037776217633508 4.291003096613562e-05 7.013895352063524e-05 0.0003132326862104102 0.00019592027327204408 4.202136330163326e-10
0.007443196614583333 3.714501769529007 0.0 1576.650144611241 0.21095527024521427 0.7175496736837791 0.00011447672357525075 0.0012862587065886279 0.000429315161691443 0.0011874213157862508 0.10085684718756582 2.0298319779520696e-06 0.05420133654988043 0.0002063202501488856 0.07134646623437005 0.0007979933913739422 0.001012327106154531 0.03561218234757484 0.000949463361661547 0.0020018521410425203 0.010584059781641255 0.0004685318113295757 0.00043991735980658417 2.638432003030246e-07 2.340583546306702e-06 0.00012161915707671622 3.436513739452534e-05 2.5964007748455573e-06 0.0001804670630506834 4.1730230831548126e-05 7.092257102608203e-05 0.0003070636159093664 0.0001921580482663505 4.0908879979995744e-10
0.007443929036458333 3.7238449342522633 0.0 1580.425201419805 0.21042598133158083 0.7175961517929941 0.00011593519318047667 0.0012861612586897025 0.0004383111856154697 0.0012071477280289277 0.100321610914495 1.994935878864693e-06 0.05438484884297459 0.00020251929818616078 0.0716057774458568 0.0007918416589734282 0.0010022976644625684 0.03587854473033885 0.0009393384684089336 0.0020019044682846056 0.010391338199415123 0.00046452014580318566 0.00042584405044648454 2.752542341262928e-07 2.4026115572250113e-06 0.00012174777240464212 3.4752139962152926e-05 2.6278407412318744e-06 0.0001804852206953206 4.057603310808226e-05 7.169674244771567e-05 0.00030090074984523505 0.00018844726100568533 3.982576625531717e-10
0.007444661458333333 3.7331180726667093 0.0 1584.1723467648287 0.20990327907208822 0.7176423989123604 0.0001173964310118645 0.0012860107286346834 0.00044743725077617095 0.001227071953586066 0.09978845525676999 1.961160048997985e-06 0.05456711827566188 0.0001987638655056062 0.07186194798712861 0.0007855831780508509 0.00099226541832396 0.03614555492048644 0.0009291741161448369 0.002001503303418784 0.01020054987775154 0.00046043953137978413 0.0004120934416707171 2.870026999496958e-07 2.465264097965121e-06 0.00012185269816678176 3.5133670500578755e-05 2.6589219369345535e-06 0.0001804326945351369 3.9447080884997285e-05 7.246089557176366e-05 0.00029474760774644116 0.00018478817391175213 3.8771001727939597e-10
0.007445393880208333 3.742320895710563 0.0 1587.8914987661426 0.20938710133423158 0.7176884083679183 0.00011886024706837255 0.001285807085432581 0.00045669424606285597 0.001247192838697247 0.09925741300629969 1.9284856639665226e-06 0.05474813543358468 0.0001950543590451897 0.07211494543182265 0.00077922167078348 0.000982232453553336 0.03641320163942332 0.0009189742653477065 0.0020006453889154473 0.010011711251473026 0.00045629309022648744 0.00039866357783225465 2.9909057085979076e-07 2.5285073198428126e-06 0.00012193395281055365 3.550944254482345e-05 2.6896221024301877e-06 0.000180310024254284 3.834301747539315e-05 7.321445725660321e-05 0.00028860769520889314 0.00018118098052764323 3.7743616159401783e-10
0.007446126302083333 3.751453124533149 0.0 1591.582578903228 0.20887738660261543 0.7177341736265735 0.00012032645220204291 0.0012855503176839379 0.0004660830408650784 0.00126750913982447 0.09872851643260161 1.8968932704617604e-06 0.05492789122083801 0.0001913911389248122 0.07236473817542281 0.0007727608613207417 0.0009722008231891083 0.03668147354664672 0.0009087428474988851 0.001999327883409253 0.009824838076806314 0.00045208394352489964 0.0003855522686754512 3.1151940119263337e-07 2.592305833063602e-06 0.00012199155897795547 3.587917013599165e-05 2.719918957645736e-06 0.00018011782764472143 3.726348662030356e-05 7.395685408255732e-05 0.000282484499087854 0.00017762580939897723 3.674268693783745e-10
0.007446858723958333 3.7605144905449404 0.0 1595.2455120220197 0.20837407396892824 0.7177796882968893 0.00012179485818813893 0.0012852404336062657 0.00047560448357290445 0.0012880195233197814 0.09820179727589738 1.8663628530637495e-06 0.05510637686209711 0.00018777451983343106 0.07261129544603678 0.0007662044734054465 0.0009621725464782255 0.03695035924195583 0.0008984837623720153 0.00199754836931751 0.009639945417064824 0.0004478152070627842 0.00037275709967877016 3.24290308005983e-07 2.656622723557586e-06 0.00012202554360405864 3.624256816836408e-05 2.749790226944743e-06 0.000179856798343558 3.6208132669741807e-05 7.468751301946268e-05 0.0002763814828103041 0.00017412272785853698 3.57673366574897e-10
0.007447591145833333 3.7695047354698175 0.0 1598.8802263433336 0.20787710312179947 0.7178249461298356 0.0001232652777947194 0.0012848774610448564 0.00048525940004620833 0.001308722565183375 0.09767728674032419 1.8368738998885012e-06 0.05528358390454602 0.0001842047724351623 0.07285458731501378 0.0007595562280758959 0.0009521496079751826 0.03721984726768821 0.0008882008753988028 0.001995304859668821 0.009457047629086765 0.0004434899870047562 0.0003602754424059129 3.3740395297427115e-07 2.7214195734370873e-06 0.00012203593804951253 3.6599352744366865e-05 2.779213664748807e-06 0.0001795277034679966 3.51766007431173e-05 7.540586211123448e-05 0.0002703020816184361 0.00017067174570749522 3.481673080702632e-10
0.007448323567708333 3.7784236113996803 0.0 1602.4866534729472 0.20738641433654056 0.7178699410194892 0.0001247375248515764 0.001284461447469065 0.0004950485920548809 0.0013296167509130106 0.09715501548726911 1.8084054668691514e-06 0.055459504219608824 0.00018068212479005529 0.07309458470740396 0.0007528198414476607 0.0009421339567546233 0.03748992611098281 0.0008778980151130624 0.0019925958041233024 0.009276158350452042 0.00043911137584569436 0.0003481044648464091 3.5086052477788123e-07 2.786656485136283e-06 0.00012202277826560098 3.694924153689693e-05 2.8081670817667393e-06 0.00017913138115664207 3.4168536871286646e-05 7.611133117657552e-05 0.00026424969775596394 0.00016727281878741788 3.3890075561620447e-10
